crm_id,deal_name,company_name,stage,amount,days_stalled,rep_touchpoints,client_engagement_index,calculated_flight_risk,predicted_cycle_days,est_days_left,flight_risk_pct,crm_source
507507860697,Rojas-Smith - Q3 License,Rojas-Smith,appointmentscheduled,5900.0,1,0,0.48,22.8,8.0,7.0,22.8,hubspot
507539187898,"Buchanan, Tucker and Wade - Q3 License","Buchanan, Tucker and Wade",qualifiedtobuy,13700.0,1,0,0.48,3.1,9.0,8.0,3.1,hubspot
507452939502,"Wilkinson, Wallace and Torres - Q3 License","Wilkinson, Wallace and Torres",contractsent,28200.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507572964562,Villanueva LLC - Q3 License,Villanueva LLC,presentationscheduled,39800.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507564177628,Hernandez LLC - Q3 License,Hernandez LLC,presentationscheduled,75200.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
507583645898,Huber-Montgomery - Q3 License,Huber-Montgomery,contractsent,64800.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
507491349718,"Conway, Bauer and Martin - Q3 License","Conway, Bauer and Martin",presentationscheduled,35000.0,1,0,0.48,4.3,9.0,8.0,4.3,hubspot
507549904092,"Martinez, Green and Lopez - Q3 License","Martinez, Green and Lopez",qualifiedtobuy,20600.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507478830270,Ferguson Inc - Q3 License,Ferguson Inc,qualifiedtobuy,99400.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507494999255,Sullivan Group - Q3 License,Sullivan Group,qualifiedtobuy,48300.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507447550193,"Cantrell, Rivera and Thornton - Q3 License","Cantrell, Rivera and Thornton",presentationscheduled,9100.0,1,0,0.48,11.1,9.0,8.0,11.1,hubspot
507447550194,Kemp-Montes - Q3 License,Kemp-Montes,qualifiedtobuy,25200.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507491349744,"Estrada, Marsh and Chandler - Q3 License","Estrada, Marsh and Chandler",qualifiedtobuy,78100.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507528733902,Morgan-Rodriguez - Q3 License,Morgan-Rodriguez,qualifiedtobuy,8800.0,1,0,0.48,11.1,9.0,8.0,11.1,hubspot
507502269664,Mccullough-Taylor - Q3 License,Mccullough-Taylor,appointmentscheduled,12800.0,1,0,0.48,2.5,8.0,7.0,2.5,hubspot
507585297638,Griffin Inc - Q3 License,Griffin Inc,qualifiedtobuy,13500.0,1,0,0.48,3.1,9.0,8.0,3.1,hubspot
507511403710,Brown-Davidson - Q3 License,Brown-Davidson,presentationscheduled,15800.0,1,0,0.48,3.5,8.0,7.0,3.5,hubspot
507581934793,"Fox, Harrington and Wang - Q3 License","Fox, Harrington and Wang",qualifiedtobuy,21200.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507604382949,"Foster, Henry and Morrison - Q3 License","Foster, Henry and Morrison",qualifiedtobuy,13600.0,1,0,0.48,3.1,9.0,8.0,3.1,hubspot
507532254433,"Harding, Kerr and Ward - Q3 License","Harding, Kerr and Ward",appointmentscheduled,52200.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507535792319,Baldwin Group - Q3 License,Baldwin Group,appointmentscheduled,10400.0,1,0,0.48,2.4,9.0,8.0,2.4,hubspot
507548019916,Hughes-Smith - Q3 License,Hughes-Smith,decisionmakerboughtin,8300.0,1,0,0.48,10.1,8.0,7.0,10.1,hubspot
507549905083,Bell-Madden - Q3 License,Bell-Madden,decisionmakerboughtin,18000.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507585297653,"Miller, Luna and Wallace - Q3 License","Miller, Luna and Wallace",presentationscheduled,53400.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507511403726,Lara-Roberts - Q3 License,Lara-Roberts,presentationscheduled,25400.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507549905088,"Waller, Coleman and Mosley - Q3 License","Waller, Coleman and Mosley",appointmentscheduled,20500.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507560618213,Houston PLC - Q3 License,Houston PLC,presentationscheduled,30800.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507458428115,Thomas LLC - Q3 License,Thomas LLC,presentationscheduled,7400.0,1,0,0.48,12.8,8.0,7.0,12.8,hubspot
507578374352,Mcneil-Fox - Q3 License,Mcneil-Fox,appointmentscheduled,44200.0,1,0,0.48,4.3,9.0,8.0,4.3,hubspot
507507861726,Jones-Choi - Q3 License,Jones-Choi,appointmentscheduled,40400.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507551580352,Davis-Ortiz - Q3 License,Davis-Ortiz,appointmentscheduled,21400.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507495000251,Perry-Peters - Q3 License,Perry-Peters,appointmentscheduled,66500.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
507473311949,"Bradley, Melendez and Gonzalez - Q3 License","Bradley, Melendez and Gonzalez",decisionmakerboughtin,12100.0,1,0,0.48,2.5,8.0,7.0,2.5,hubspot
507581934819,Roberts-Henry - Q3 License,Roberts-Henry,appointmentscheduled,73300.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
507528733928,Davenport-Torres - Q3 License,Davenport-Torres,qualifiedtobuy,33600.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507509651672,"Singh, Walker and Moody - Q3 License","Singh, Walker and Moody",appointmentscheduled,22700.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507576421582,White-Knox - Q3 License,White-Knox,qualifiedtobuy,78900.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507507863767,"Sanchez, Wilson and Ramirez - Q3 License","Sanchez, Wilson and Ramirez",qualifiedtobuy,12600.0,1,0,0.48,2.5,8.0,7.0,2.5,hubspot
507585299693,George LLC - Q3 License,George LLC,qualifiedtobuy,16200.0,1,0,0.48,3.5,8.0,7.0,3.5,hubspot
507541070010,"Castillo, Graham and Scott - Q3 License","Castillo, Graham and Scott",presentationscheduled,68100.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
507520306390,"Alvarez, Benson and Wilson - Q3 License","Alvarez, Benson and Wilson",appointmentscheduled,18500.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507520306391,"Quinn, Smith and Green - Q3 License","Quinn, Smith and Green",contractsent,61100.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507509651684,"Brown, Flores and Johns - Q3 License","Brown, Flores and Johns",presentationscheduled,115800.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507572966641,Ward-Fields - Q3 License,Ward-Fields,appointmentscheduled,51300.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507565932771,"Marsh, Nelson and Wolfe - Q3 License","Marsh, Nelson and Wolfe",appointmentscheduled,34900.0,1,0,0.48,4.3,9.0,8.0,4.3,hubspot
507476952263,Davis-Carpenter - Q3 License,Davis-Carpenter,qualifiedtobuy,43400.0,1,0,0.48,4.0,9.0,8.0,4.0,hubspot
507491351749,Watson-Washington - Q3 License,Watson-Washington,appointmentscheduled,17700.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507565932789,Mccall-Martin - Q3 License,Mccall-Martin,qualifiedtobuy,7900.0,1,0,0.48,10.1,8.0,7.0,10.1,hubspot
507549906122,Pope PLC - Q3 License,Pope PLC,qualifiedtobuy,44500.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507473311976,"Norris, Cisneros and Mathis - Q3 License","Norris, Cisneros and Mathis",decisionmakerboughtin,5700.0,1,0,0.48,21.8,8.0,7.0,21.8,hubspot
507500608757,"Arnold, Avila and Wilson - Q3 License","Arnold, Avila and Wilson",presentationscheduled,23100.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507580134631,Mclean Group - Q3 License,Mclean Group,appointmentscheduled,34700.0,1,0,0.48,4.3,9.0,8.0,4.3,hubspot
507502270697,Preston-Harper - Q3 License,Preston-Harper,qualifiedtobuy,67500.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
507511404778,"Olsen, Walker and Vincent - Q3 License","Olsen, Walker and Vincent",qualifiedtobuy,30400.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507541071035,Watts LLC - Q3 License,Watts LLC,appointmentscheduled,28600.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507516862656,Smith Group - Q3 License,Smith Group,qualifiedtobuy,14000.0,1,0,0.48,3.6,9.0,8.0,3.6,hubspot
507551581370,Williams-Rodriguez - Q3 License,Williams-Rodriguez,contractsent,19000.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507491351778,"Palmer, Brown and Wilson - Q3 License","Palmer, Brown and Wilson",decisionmakerboughtin,5800.0,1,0,0.48,21.8,8.0,7.0,21.8,hubspot
507478833379,Williams-Turner - Q3 License,Williams-Turner,presentationscheduled,30900.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507486054640,"Harris, Santana and Lopez - Q3 License","Harris, Santana and Lopez",presentationscheduled,24400.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507528734969,"Mcmahon, Rush and Bailey - Q3 License","Mcmahon, Rush and Bailey",appointmentscheduled,41100.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507565933797,Wyatt Ltd - Q3 License,Wyatt Ltd,contractsent,52700.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507511406821,"Hines, Rice and Baldwin - Q3 License","Hines, Rice and Baldwin",appointmentscheduled,22900.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507535795395,Jackson-Webster - Q3 License,Jackson-Webster,appointmentscheduled,47700.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507487839431,Knapp Ltd - Q3 License,Knapp Ltd,presentationscheduled,38000.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507548025054,Richardson-Lawrence - Q3 License,Richardson-Lawrence,presentationscheduled,15400.0,1,0,0.48,3.5,8.0,7.0,3.5,hubspot
507581936844,Nunez-Rodriguez - Q3 License,Nunez-Rodriguez,appointmentscheduled,37100.0,1,0,0.48,4.3,9.0,8.0,4.3,hubspot
507504076992,Zavala-Coleman - Q3 License,Zavala-Coleman,presentationscheduled,77400.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507516862699,"Perez, Rodriguez and Rollins - Q3 License","Perez, Rodriguez and Rollins",appointmentscheduled,18400.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507604384991,Owens PLC - Q3 License,Owens PLC,presentationscheduled,159300.0,1,0,0.48,3.7,7.0,6.0,3.7,hubspot
507583651041,"Roberts, Bowen and Miller - Q3 License","Roberts, Bowen and Miller",qualifiedtobuy,30500.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507502271702,Wilson-Campbell - Q3 License,Wilson-Campbell,presentationscheduled,17400.0,1,0,0.48,3.5,8.0,7.0,3.5,hubspot
507528735947,Spencer LLC - Q3 License,Spencer LLC,contractsent,7400.0,1,0,0.48,12.8,8.0,7.0,12.8,hubspot
507516863677,Crosby-Richardson - Q3 License,Crosby-Richardson,presentationscheduled,12400.0,1,0,0.48,2.5,8.0,7.0,2.5,hubspot
507535795435,"Garcia, Kim and Barrett - Q3 License","Garcia, Kim and Barrett",appointmentscheduled,65900.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
507604385011,Neal-Madden - Q3 License,Neal-Madden,appointmentscheduled,49900.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507604385013,"Schaefer, Levine and Brown - Q3 License","Schaefer, Levine and Brown",qualifiedtobuy,5000.0,1,0,0.48,15.7,8.0,7.0,15.7,hubspot
507458434234,Morgan PLC - Q3 License,Morgan PLC,presentationscheduled,152300.0,1,0,0.48,3.7,7.0,6.0,3.7,hubspot
507535795448,"Porter, Hubbard and Miranda - Q3 License","Porter, Hubbard and Miranda",qualifiedtobuy,16000.0,1,0,0.48,3.5,8.0,7.0,3.5,hubspot
507487840458,"Nelson, Clarke and Schneider - Q3 License","Nelson, Clarke and Schneider",contractsent,33700.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507487840462,Archer-Dixon - Q3 License,Archer-Dixon,decisionmakerboughtin,17400.0,1,0,0.48,3.5,8.0,7.0,3.5,hubspot
507544491230,Tate Inc - Q3 License,Tate Inc,qualifiedtobuy,34800.0,1,0,0.48,4.3,9.0,8.0,4.3,hubspot
507502273742,Fuller and Sons - Q3 License,Fuller and Sons,decisionmakerboughtin,18300.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507507866822,Garcia Inc - Q3 License,Garcia Inc,qualifiedtobuy,21500.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507539193047,Jimenez Inc - Q3 License,Jimenez Inc,appointmentscheduled,17200.0,1,0,0.48,3.5,8.0,7.0,3.5,hubspot
507495002327,Hernandez-Howell - Q3 License,Hernandez-Howell,appointmentscheduled,33400.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507548026058,Wolf Ltd - Q3 License,Wolf Ltd,appointmentscheduled,47500.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507560621278,"Jimenez, Wagner and Daniels - Q3 License","Jimenez, Wagner and Daniels",qualifiedtobuy,57300.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507528735963,"Payne, Cisneros and Johnson - Q3 License","Payne, Cisneros and Johnson",contractsent,38500.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507476954301,Beard-Wilson - Q3 License,Beard-Wilson,qualifiedtobuy,19400.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507458435278,Edwards-Bennett - Q3 License,Edwards-Bennett,qualifiedtobuy,58200.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507562465521,Johnson-Thompson - Q3 License,Johnson-Thompson,qualifiedtobuy,10000.0,1,0,0.48,3.4,9.0,8.0,3.4,hubspot
507487842496,"Dalton, Turner and Mccarthy - Q3 License","Dalton, Turner and Mccarthy",qualifiedtobuy,14500.0,1,0,0.48,3.6,9.0,8.0,3.6,hubspot
507572968681,Jordan-Edwards - Q3 License,Jordan-Edwards,presentationscheduled,13700.0,1,0,0.48,3.1,9.0,8.0,3.1,hubspot
507544492223,"Henry, Spencer and Ryan - Q3 License","Henry, Spencer and Ryan",presentationscheduled,63200.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507452942581,"Brown, Baker and Garza - Q3 License","Brown, Baker and Garza",appointmentscheduled,70100.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
507532257482,Jensen-Gomez - Q3 License,Jensen-Gomez,presentationscheduled,14700.0,1,0,0.48,3.9,8.0,7.0,3.9,hubspot
507504078021,Flores-Johnson - Q3 License,Flores-Johnson,decisionmakerboughtin,39300.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507500611803,"Peterson, Davis and Reed - Q3 License","Peterson, Davis and Reed",appointmentscheduled,58500.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507509658866,Jenkins-Brown - Q3 License,Jenkins-Brown,decisionmakerboughtin,27100.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507565935825,Melton Inc - Q3 License,Melton Inc,qualifiedtobuy,45800.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507458435309,Murray Group - Q3 License,Murray Group,appointmentscheduled,17400.0,1,0,0.48,3.5,8.0,7.0,3.5,hubspot
507576423622,Hudson-Morris - Q3 License,Hudson-Morris,contractsent,5000.0,1,0,0.48,15.7,8.0,7.0,15.7,hubspot
507476954337,Stokes Inc - Q3 License,Stokes Inc,presentationscheduled,34900.0,1,0,0.48,4.3,9.0,8.0,4.3,hubspot
507475211499,"Leonard, Rogers and Shaw - Q3 License","Leonard, Rogers and Shaw",appointmentscheduled,48400.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507514940642,Harris-Reid - Q3 License,Harris-Reid,presentationscheduled,6300.0,1,0,0.48,22.8,8.0,7.0,22.8,hubspot
507604388033,Pittman PLC - Q3 License,Pittman PLC,appointmentscheduled,22500.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507507868917,Mitchell Inc - Q3 License,Mitchell Inc,contractsent,5000.0,1,0,0.48,15.7,8.0,7.0,15.7,hubspot
507500611831,Davies-Morales - Q3 License,Davies-Morales,presentationscheduled,88900.0,1,0,0.48,3.8,9.0,8.0,3.8,hubspot
507469682899,Weber Inc - Q3 License,Weber Inc,appointmentscheduled,12500.0,1,0,0.48,2.5,8.0,7.0,2.5,hubspot
507555217651,"Richard, Davis and Rogers - Q3 License","Richard, Davis and Rogers",qualifiedtobuy,81200.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507458436303,Simmons-Reed - Q3 License,Simmons-Reed,appointmentscheduled,63400.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507447555268,Pearson LLC - Q3 License,Pearson LLC,decisionmakerboughtin,14500.0,1,0,0.48,3.6,9.0,8.0,3.6,hubspot
507502274750,"Brock, Reynolds and Fernandez - Q3 License","Brock, Reynolds and Fernandez",decisionmakerboughtin,12000.0,1,0,0.48,2.5,8.0,7.0,2.5,hubspot
507491353842,Perry LLC - Q3 License,Perry LLC,presentationscheduled,39400.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507486056690,Ray and Sons - Q3 License,Ray and Sons,decisionmakerboughtin,20200.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507551582449,"Hayden, Harmon and Mcdonald - Q3 License","Hayden, Harmon and Mcdonald",appointmentscheduled,7200.0,1,0,0.48,13.8,8.0,7.0,13.8,hubspot
507580140783,"Patel, Mendez and Hammond - Q3 License","Patel, Mendez and Hammond",contractsent,5000.0,1,0,0.48,15.7,8.0,7.0,15.7,hubspot
507507869909,Michael-Barber - Q3 License,Michael-Barber,presentationscheduled,35600.0,1,0,0.48,4.3,9.0,8.0,4.3,hubspot
507585304765,Boyd LLC - Q3 License,Boyd LLC,decisionmakerboughtin,19000.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507581940935,Hernandez-Hernandez - Q3 License,Hernandez-Hernandez,decisionmakerboughtin,19100.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507507869916,"Cannon, Richard and Jenkins - Q3 License","Cannon, Richard and Jenkins",qualifiedtobuy,51900.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507476955331,Colon-Lucas - Q3 License,Colon-Lucas,appointmentscheduled,23900.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507447555287,Mcdaniel-Young - Q3 License,Mcdaniel-Young,contractsent,22600.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507583655116,Wilson and Sons - Q3 License,Wilson and Sons,appointmentscheduled,44400.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507502274765,Washington-Esparza - Q3 License,Washington-Esparza,appointmentscheduled,35500.0,1,0,0.48,4.3,9.0,8.0,4.3,hubspot
507514942684,Lucas-Johnson - Q3 License,Lucas-Johnson,appointmentscheduled,46200.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507535798478,Nelson Inc - Q3 License,Nelson Inc,qualifiedtobuy,51200.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507520308459,Clarke-Ramirez - Q3 License,Clarke-Ramirez,qualifiedtobuy,6300.0,1,0,0.48,22.8,8.0,7.0,22.8,hubspot
507458437351,"Thompson, Phelps and Stuart - Q3 License","Thompson, Phelps and Stuart",qualifiedtobuy,16200.0,1,0,0.48,3.5,8.0,7.0,3.5,hubspot
507565936865,Casey-Brown - Q3 License,Casey-Brown,decisionmakerboughtin,14700.0,1,0,0.48,3.9,8.0,7.0,3.9,hubspot
507487843576,Edwards LLC - Q3 License,Edwards LLC,presentationscheduled,32200.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507458437358,Lester Group - Q3 License,Lester Group,appointmentscheduled,43700.0,1,0,0.48,4.0,9.0,8.0,4.0,hubspot
507562469583,Powers-Blackwell - Q3 License,Powers-Blackwell,qualifiedtobuy,98500.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507541074119,Young PLC - Q3 License,Young PLC,contractsent,20000.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507475213524,"Herring, Huynh and King - Q3 License","Herring, Huynh and King",contractsent,37700.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507478836455,Young Inc - Q3 License,Young Inc,qualifiedtobuy,82000.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507509660893,Murphy-Silva - Q3 License,Murphy-Silva,appointmentscheduled,37500.0,1,0,0.48,4.3,9.0,8.0,4.3,hubspot
507458438350,Shaffer-Manning - Q3 License,Shaffer-Manning,qualifiedtobuy,11800.0,1,0,0.48,3.4,8.0,7.0,3.4,hubspot
507549910210,King-Lawrence - Q3 License,King-Lawrence,presentationscheduled,50500.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507562469600,Ferguson-Lyons - Q3 License,Ferguson-Lyons,appointmentscheduled,76900.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507581941946,Vega-Richmond - Q3 License,Vega-Richmond,appointmentscheduled,130500.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
507604389079,Cox Ltd - Q3 License,Cox Ltd,qualifiedtobuy,58400.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507580141803,Underwood-Smith - Q3 License,Underwood-Smith,decisionmakerboughtin,75400.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
507544496364,"Johnson, Stevenson and Lindsey - Q3 License","Johnson, Stevenson and Lindsey",appointmentscheduled,18700.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507583656142,Fowler-Haynes - Q3 License,Fowler-Haynes,qualifiedtobuy,58700.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507555219655,Evans and Sons - Q3 License,Evans and Sons,decisionmakerboughtin,38500.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507532258521,Welch-Suarez - Q3 License,Welch-Suarez,decisionmakerboughtin,83000.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507500613843,"Sullivan, Johnson and Delacruz - Q3 License","Sullivan, Johnson and Delacruz",decisionmakerboughtin,83800.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507500613844,Ruiz-Gutierrez - Q3 License,Ruiz-Gutierrez,decisionmakerboughtin,46000.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507578385613,Love-Mcdowell - Q3 License,Love-Mcdowell,decisionmakerboughtin,58500.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507514943703,"Ramos, Davidson and Smith - Q3 License","Ramos, Davidson and Smith",qualifiedtobuy,69100.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
507548029130,Fuller LLC - Q3 License,Fuller LLC,appointmentscheduled,11400.0,1,0,0.48,3.4,8.0,7.0,3.4,hubspot
507560624339,"Miller, Moore and Black - Q3 License","Miller, Moore and Black",presentationscheduled,37400.0,1,0,0.48,4.3,9.0,8.0,4.3,hubspot
507447556292,"Hines, Bradford and Jennings - Q3 License","Hines, Bradford and Jennings",presentationscheduled,15100.0,1,0,0.48,3.9,8.0,7.0,3.9,hubspot
507548029136,"Serrano, Marsh and Gonzalez - Q3 License","Serrano, Marsh and Gonzalez",presentationscheduled,28900.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507544497363,Richardson-Long - Q3 License,Richardson-Long,decisionmakerboughtin,8300.0,1,0,0.48,10.1,8.0,7.0,10.1,hubspot
507509666032,Duffy-Wilkerson - Q3 License,Duffy-Wilkerson,presentationscheduled,41600.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507491359966,Smith Inc - Q3 License,Smith Inc,appointmentscheduled,18700.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507507875025,"Holland, Sims and Meadows - Q3 License","Holland, Sims and Meadows",decisionmakerboughtin,60200.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
507495007481,Burke-Hernandez - Q3 License,Burke-Hernandez,appointmentscheduled,40800.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507549911234,Jackson-Bradley - Q3 License,Jackson-Bradley,decisionmakerboughtin,13800.0,1,0,0.48,3.1,9.0,8.0,3.1,hubspot
507544497382,Higgins Group - Q3 License,Higgins Group,decisionmakerboughtin,18600.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507487846595,Wilcox-Snyder - Q3 License,Wilcox-Snyder,appointmentscheduled,20600.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507511412985,Reeves and Sons - Q3 License,Reeves and Sons,appointmentscheduled,59000.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507469685947,Reynolds and Sons - Q3 License,Reynolds and Sons,qualifiedtobuy,15600.0,1,0,0.48,3.5,8.0,7.0,3.5,hubspot
507532258545,"Lewis, Holloway and Acosta - Q3 License","Lewis, Holloway and Acosta",qualifiedtobuy,70400.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
507475219672,Barnes Group - Q3 License,Barnes Group,appointmentscheduled,5200.0,1,0,0.48,15.7,8.0,7.0,15.7,hubspot
507564186863,Williamson and Sons - Q3 License,Williamson and Sons,contractsent,11400.0,1,0,0.48,3.4,8.0,7.0,3.4,hubspot
507564186866,Aguilar-Holland - Q3 License,Aguilar-Holland,decisionmakerboughtin,13800.0,1,0,0.48,3.1,9.0,8.0,3.1,hubspot
507539198198,Mccann-Sanders - Q3 License,Mccann-Sanders,decisionmakerboughtin,10100.0,1,0,0.48,3.4,9.0,8.0,3.4,hubspot
507507875048,Reeves Ltd - Q3 License,Reeves Ltd,appointmentscheduled,8400.0,1,0,0.48,10.1,9.0,8.0,10.1,hubspot
507549911254,Hawkins Inc - Q3 License,Hawkins Inc,qualifiedtobuy,25100.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507551585512,Galvan-Ruiz - Q3 License,Galvan-Ruiz,qualifiedtobuy,40300.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507583658221,Barajas-Crosby - Q3 License,Barajas-Crosby,presentationscheduled,51700.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507516869825,"Mckinney, Pacheco and Smith - Q3 License","Mckinney, Pacheco and Smith",qualifiedtobuy,36800.0,1,0,0.48,4.3,9.0,8.0,4.3,hubspot
507572971743,Carpenter LLC - Q3 License,Carpenter LLC,qualifiedtobuy,11500.0,1,0,0.48,3.4,8.0,7.0,3.4,hubspot
507541076162,Porter LLC - Q3 License,Porter LLC,qualifiedtobuy,25800.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507583659200,"Ward, Jordan and Orr - Q3 License","Ward, Jordan and Orr",decisionmakerboughtin,14300.0,1,0,0.48,3.6,9.0,8.0,3.6,hubspot
507544498395,Austin-Juarez - Q3 License,Austin-Juarez,qualifiedtobuy,21300.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507487846641,Peters Ltd - Q3 License,Peters Ltd,appointmentscheduled,39300.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507473321162,"Yates, Brown and Hernandez - Q3 License","Yates, Brown and Hernandez",decisionmakerboughtin,14500.0,1,0,0.48,3.6,9.0,8.0,3.6,hubspot
